attempt_id,student_id,exam_type,test_number,test_date,question_id,topic,subtopic,difficulty,is_correct,time_taken,total_marks,marks_obtained
ATT_35016,STU_0360,JEE,2,2026-02-08,Q_0016,Chemistry,Organic Chemistry,easy,True,45,4,4
ATT_35017,STU_0360,JEE,2,2026-02-08,Q_0017,Chemistry,Organic Chemistry,easy,True,49,4,4
ATT_35018,STU_0360,JEE,2,2026-02-08,Q_0018,Chemistry,Inorganic Chemistry,easy,True,47,4,4
ATT_35019,STU_0360,JEE,2,2026-02-08,Q_0019,Chemistry,Inorganic Chemistry,easy,True,86,4,4
ATT_35020,STU_0360,JEE,2,2026-02-08,Q_0020,Chemistry,Inorganic Chemistry,easy,True,82,4,4
ATT_35021,STU_0360,JEE,2,2026-02-08,Q_0021,Mathematics,Algebra,easy,True,84,4,4
ATT_35022,STU_0360,JEE,2,2026-02-08,Q_0022,Mathematics,Algebra,easy,True,85,4,4
ATT_35023,STU_0360,JEE,2,2026-02-08,Q_0023,Mathematics,Algebra,easy,True,71,4,4
ATT_35024,STU_0360,JEE,2,2026-02-08,Q_0024,Mathematics,Calculus,easy,True,72,4,4
ATT_35025,STU_0360,JEE,2,2026-02-08,Q_0025,Mathematics,Calculus,easy,True,46,4,4
ATT_35026,STU_0360,JEE,2,2026-02-08,Q_0026,Mathematics,Calculus,easy,True,58,4,4
ATT_35027,STU_0360,JEE,2,2026-02-08,Q_0027,Mathematics,Trigonometry,medium,True,139,4,4
ATT_35028,STU_0360,JEE,2,2026-02-08,Q_0028,Mathematics,Trigonometry,easy,True,68,4,4
ATT_35029,STU_0360,JEE,2,2026-02-08,Q_0029,Mathematics,Coordinate Geometry,easy,True,89,4,4
ATT_35030,STU_0360,JEE,2,2026-02-08,Q_0030,Mathematics,Coordinate Geometry,easy,True,66,4,4
ATT_35031,STU_0360,JEE,2,2026-02-08,Q_0031,Mathematics,Probability,medium,True,95,4,4
ATT_35032,STU_0360,JEE,2,2026-02-08,Q_0032,Mathematics,Probability,easy,True,76,4,4
ATT_35033,STU_0360,JEE,2,2026-02-08,Q_0033,Mathematics,Probability,easy,True,47,4,4
ATT_35034,STU_0360,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,easy,True,62,4,4
ATT_35035,STU_0360,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,easy,True,46,4,4
ATT_35036,STU_0360,JEE,3,2026-02-15,Q_0003,Physics,Thermodynamics,easy,True,54,4,4
ATT_35037,STU_0360,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,easy,True,49,4,4
ATT_35038,STU_0360,JEE,3,2026-02-15,Q_0005,Physics,Electromagnetism,easy,True,66,4,4
ATT_35039,STU_0360,JEE,3,2026-02-15,Q_0006,Physics,Electromagnetism,easy,True,48,4,4
ATT_35040,STU_0360,JEE,3,2026-02-15,Q_0007,Physics,Electromagnetism,easy,True,48,4,4
ATT_35041,STU_0360,JEE,3,2026-02-15,Q_0008,Physics,Optics,easy,True,67,4,4
ATT_35042,STU_0360,JEE,3,2026-02-15,Q_0009,Physics,Optics,easy,True,84,4,4
ATT_35043,STU_0360,JEE,3,2026-02-15,Q_0010,Physics,Optics,easy,True,72,4,4
ATT_35044,STU_0360,JEE,3,2026-02-15,Q_0011,Physics,Modern Physics,easy,True,88,4,4
ATT_35045,STU_0360,JEE,3,2026-02-15,Q_0012,Physics,Modern Physics,easy,True,69,4,4
ATT_35046,STU_0360,JEE,3,2026-02-15,Q_0013,Physics,Modern Physics,easy,True,46,4,4
ATT_35047,STU_0360,JEE,3,2026-02-15,Q_0014,Chemistry,Physical Chemistry,easy,True,81,4,4
ATT_35048,STU_0360,JEE,3,2026-02-15,Q_0015,Chemistry,Physical Chemistry,easy,True,37,4,4
ATT_35049,STU_0360,JEE,3,2026-02-15,Q_0016,Chemistry,Physical Chemistry,easy,True,54,4,4
ATT_35050,STU_0360,JEE,3,2026-02-15,Q_0017,Chemistry,Organic Chemistry,easy,True,64,4,4
ATT_35051,STU_0360,JEE,3,2026-02-15,Q_0018,Chemistry,Organic Chemistry,easy,True,80,4,4
ATT_35052,STU_0360,JEE,3,2026-02-15,Q_0019,Chemistry,Organic Chemistry,easy,True,45,4,4
ATT_35053,STU_0360,JEE,3,2026-02-15,Q_0020,Chemistry,Inorganic Chemistry,easy,True,30,4,4
ATT_35054,STU_0360,JEE,3,2026-02-15,Q_0021,Chemistry,Inorganic Chemistry,easy,True,41,4,4
ATT_35055,STU_0360,JEE,3,2026-02-15,Q_0022,Mathematics,Algebra,easy,True,80,4,4
ATT_35056,STU_0360,JEE,3,2026-02-15,Q_0023,Mathematics,Algebra,easy,True,46,4,4
ATT_35057,STU_0360,JEE,3,2026-02-15,Q_0024,Mathematics,Calculus,easy,True,77,4,4
ATT_35058,STU_0360,JEE,3,2026-02-15,Q_0025,Mathematics,Calculus,easy,True,34,4,4
ATT_35059,STU_0360,JEE,3,2026-02-15,Q_0026,Mathematics,Trigonometry,easy,True,50,4,4
ATT_35060,STU_0360,JEE,3,2026-02-15,Q_0027,Mathematics,Trigonometry,easy,True,58,4,4
ATT_35061,STU_0360,JEE,3,2026-02-15,Q_0028,Mathematics,Coordinate Geometry,easy,True,53,4,4
ATT_35062,STU_0360,JEE,3,2026-02-15,Q_0029,Mathematics,Coordinate Geometry,easy,True,75,4,4
ATT_35063,STU_0360,JEE,3,2026-02-15,Q_0030,Mathematics,Probability,easy,True,65,4,4
ATT_35064,STU_0360,JEE,3,2026-02-15,Q_0031,Mathematics,Probability,easy,True,76,4,4
ATT_35065,STU_0361,JEE,1,2026-02-01,Q_0001,Physics,Mechanics,medium,True,134,4,4
ATT_35066,STU_0361,JEE,1,2026-02-01,Q_0002,Physics,Mechanics,medium,False,177,4,-1
ATT_35067,STU_0361,JEE,1,2026-02-01,Q_0003,Physics,Thermodynamics,easy,True,49,4,4
ATT_35068,STU_0361,JEE,1,2026-02-01,Q_0004,Physics,Thermodynamics,medium,True,138,4,4
ATT_35069,STU_0361,JEE,1,2026-02-01,Q_0005,Physics,Electromagnetism,medium,False,123,4,-1
ATT_35070,STU_0361,JEE,1,2026-02-01,Q_0006,Physics,Electromagnetism,medium,False,181,4,-1
ATT_35071,STU_0361,JEE,1,2026-02-01,Q_0007,Physics,Optics,medium,False,137,4,-1
ATT_35072,STU_0361,JEE,1,2026-02-01,Q_0008,Physics,Optics,medium,True,87,4,4
ATT_35073,STU_0361,JEE,1,2026-02-01,Q_0009,Physics,Optics,medium,True,83,4,4
ATT_35074,STU_0361,JEE,1,2026-02-01,Q_0010,Physics,Modern Physics,medium,True,145,4,4
ATT_35075,STU_0361,JEE,1,2026-02-01,Q_0011,Physics,Modern Physics,medium,True,135,4,4
ATT_35076,STU_0361,JEE,1,2026-02-01,Q_0012,Physics,Modern Physics,medium,False,191,4,-1
ATT_35077,STU_0361,JEE,1,2026-02-01,Q_0013,Chemistry,Physical Chemistry,hard,False,260,4,-1
ATT_35078,STU_0361,JEE,1,2026-02-01,Q_0014,Chemistry,Physical Chemistry,medium,False,213,4,-1
ATT_35079,STU_0361,JEE,1,2026-02-01,Q_0015,Chemistry,Organic Chemistry,medium,True,135,4,4
ATT_35080,STU_0361,JEE,1,2026-02-01,Q_0016,Chemistry,Organic Chemistry,medium,False,192,4,-1
ATT_35081,STU_0361,JEE,1,2026-02-01,Q_0017,Chemistry,Inorganic Chemistry,medium,False,145,4,-1
ATT_35082,STU_0361,JEE,1,2026-02-01,Q_0018,Chemistry,Inorganic Chemistry,medium,True,116,4,4
ATT_35083,STU_0361,JEE,1,2026-02-01,Q_0019,Chemistry,Inorganic Chemistry,medium,True,74,4,4
ATT_35084,STU_0361,JEE,1,2026-02-01,Q_0020,Mathematics,Algebra,medium,False,104,4,-1
ATT_35085,STU_0361,JEE,1,2026-02-01,Q_0021,Mathematics,Algebra,medium,True,61,4,4
ATT_35086,STU_0361,JEE,1,2026-02-01,Q_0022,Mathematics,Calculus,medium,True,122,4,4
ATT_35087,STU_0361,JEE,1,2026-02-01,Q_0023,Mathematics,Calculus,medium,True,139,4,4
ATT_35088,STU_0361,JEE,1,2026-02-01,Q_0024,Mathematics,Trigonometry,hard,False,120,4,-1
ATT_35089,STU_0361,JEE,1,2026-02-01,Q_0025,Mathematics,Trigonometry,medium,False,130,4,-1
ATT_35090,STU_0361,JEE,1,2026-02-01,Q_0026,Mathematics,Trigonometry,hard,False,156,4,-1
ATT_35091,STU_0361,JEE,1,2026-02-01,Q_0027,Mathematics,Coordinate Geometry,medium,True,100,4,4
ATT_35092,STU_0361,JEE,1,2026-02-01,Q_0028,Mathematics,Coordinate Geometry,medium,True,89,4,4
ATT_35093,STU_0361,JEE,1,2026-02-01,Q_0029,Mathematics,Probability,medium,False,240,4,-1
ATT_35094,STU_0361,JEE,1,2026-02-01,Q_0030,Mathematics,Probability,medium,False,101,4,-1
ATT_35095,STU_0361,JEE,1,2026-02-01,Q_0031,Mathematics,Probability,medium,False,231,4,-1
ATT_35096,STU_0361,JEE,2,2026-02-08,Q_0001,Physics,Mechanics,easy,True,89,4,4
ATT_35097,STU_0361,JEE,2,2026-02-08,Q_0002,Physics,Mechanics,medium,True,135,4,4
ATT_35098,STU_0361,JEE,2,2026-02-08,Q_0003,Physics,Thermodynamics,medium,True,89,4,4
ATT_35099,STU_0361,JEE,2,2026-02-08,Q_0004,Physics,Thermodynamics,easy,True,55,4,4
ATT_35100,STU_0361,JEE,2,2026-02-08,Q_0005,Physics,Thermodynamics,medium,False,172,4,-1
ATT_35101,STU_0361,JEE,2,2026-02-08,Q_0006,Physics,Electromagnetism,medium,True,145,4,4
ATT_35102,STU_0361,JEE,2,2026-02-08,Q_0007,Physics,Electromagnetism,medium,False,211,4,-1
ATT_35103,STU_0361,JEE,2,2026-02-08,Q_0008,Physics,Electromagnetism,medium,True,150,4,4
ATT_35104,STU_0361,JEE,2,2026-02-08,Q_0009,Physics,Optics,medium,False,136,4,-1
ATT_35105,STU_0361,JEE,2,2026-02-08,Q_0010,Physics,Optics,medium,True,115,4,4
ATT_35106,STU_0361,JEE,2,2026-02-08,Q_0011,Physics,Modern Physics,medium,True,65,4,4
ATT_35107,STU_0361,JEE,2,2026-02-08,Q_0012,Physics,Modern Physics,medium,True,73,4,4
ATT_35108,STU_0361,JEE,2,2026-02-08,Q_0013,Physics,Modern Physics,medium,True,71,4,4
ATT_35109,STU_0361,JEE,2,2026-02-08,Q_0014,Chemistry,Physical Chemistry,medium,False,188,4,-1
ATT_35110,STU_0361,JEE,2,2026-02-08,Q_0015,Chemistry,Physical Chemistry,medium,True,148,4,4
ATT_35111,STU_0361,JEE,2,2026-02-08,Q_0016,Chemistry,Physical Chemistry,hard,False,178,4,-1
ATT_35112,STU_0361,JEE,2,2026-02-08,Q_0017,Chemistry,Organic Chemistry,medium,False,93,4,-1
ATT_35113,STU_0361,JEE,2,2026-02-08,Q_0018,Chemistry,Organic Chemistry,hard,False,263,4,-1
ATT_35114,STU_0361,JEE,2,2026-02-08,Q_0019,Chemistry,Organic Chemistry,medium,True,74,4,4
ATT_35115,STU_0361,JEE,2,2026-02-08,Q_0020,Chemistry,Inorganic Chemistry,easy,True,37,4,4
ATT_35116,STU_0361,JEE,2,2026-02-08,Q_0021,Chemistry,Inorganic Chemistry,easy,True,90,4,4
ATT_35117,STU_0361,JEE,2,2026-02-08,Q_0022,Mathematics,Algebra,medium,True,139,4,4
ATT_35118,STU_0361,JEE,2,2026-02-08,Q_0023,Mathematics,Algebra,medium,False,84,4,-1
ATT_35119,STU_0361,JEE,2,2026-02-08,Q_0024,Mathematics,Algebra,medium,True,81,4,4
ATT_35120,STU_0361,JEE,2,2026-02-08,Q_0025,Mathematics,Calculus,hard,False,190,4,-1
ATT_35121,STU_0361,JEE,2,2026-02-08,Q_0026,Mathematics,Calculus,easy,True,85,4,4
ATT_35122,STU_0361,JEE,2,2026-02-08,Q_0027,Mathematics,Calculus,medium,True,140,4,4
ATT_35123,STU_0361,JEE,2,2026-02-08,Q_0028,Mathematics,Trigonometry,medium,True,117,4,4
ATT_35124,STU_0361,JEE,2,2026-02-08,Q_0029,Mathematics,Trigonometry,medium,True,78,4,4
ATT_35125,STU_0361,JEE,2,2026-02-08,Q_0030,Mathematics,Trigonometry,medium,True,99,4,4
ATT_35126,STU_0361,JEE,2,2026-02-08,Q_0031,Mathematics,Coordinate Geometry,hard,False,227,4,-1
ATT_35127,STU_0361,JEE,2,2026-02-08,Q_0032,Mathematics,Coordinate Geometry,medium,False,91,4,-1
ATT_35128,STU_0361,JEE,2,2026-02-08,Q_0033,Mathematics,Probability,medium,False,184,4,-1
ATT_35129,STU_0361,JEE,2,2026-02-08,Q_0034,Mathematics,Probability,medium,True,93,4,4
ATT_35130,STU_0361,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,medium,True,89,4,4
ATT_35131,STU_0361,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,easy,True,49,4,4
ATT_35132,STU_0361,JEE,3,2026-02-15,Q_0003,Physics,Thermodynamics,medium,True,142,4,4
ATT_35133,STU_0361,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,easy,True,72,4,4
ATT_35134,STU_0361,JEE,3,2026-02-15,Q_0005,Physics,Electromagnetism,medium,True,90,4,4
ATT_35135,STU_0361,JEE,3,2026-02-15,Q_0006,Physics,Electromagnetism,medium,True,83,4,4
ATT_35136,STU_0361,JEE,3,2026-02-15,Q_0007,Physics,Electromagnetism,medium,True,72,4,4
ATT_35137,STU_0361,JEE,3,2026-02-15,Q_0008,Physics,Optics,easy,True,44,4,4
ATT_35138,STU_0361,JEE,3,2026-02-15,Q_0009,Physics,Optics,easy,True,57,4,4
ATT_35139,STU_0361,JEE,3,2026-02-15,Q_0010,Physics,Optics,medium,True,140,4,4
ATT_35140,STU_0361,JEE,3,2026-02-15,Q_0011,Physics,Modern Physics,medium,True,61,4,4
ATT_35141,STU_0361,JEE,3,2026-02-15,Q_0012,Physics,Modern Physics,easy,True,69,4,4
ATT_35142,STU_0361,JEE,3,2026-02-15,Q_0013,Chemistry,Physical Chemistry,medium,False,181,4,-1
ATT_35143,STU_0361,JEE,3,2026-02-15,Q_0014,Chemistry,Physical Chemistry,medium,True,123,4,4
ATT_35144,STU_0361,JEE,3,2026-02-15,Q_0015,Chemistry,Organic Chemistry,medium,True,89,4,4
ATT_35145,STU_0361,JEE,3,2026-02-15,Q_0016,Chemistry,Organic Chemistry,medium,False,213,4,-1
ATT_35146,STU_0361,JEE,3,2026-02-15,Q_0017,Chemistry,Organic Chemistry,medium,False,103,4,-1
ATT_35147,STU_0361,JEE,3,2026-02-15,Q_0018,Chemistry,Inorganic Chemistry,medium,True,81,4,4
ATT_35148,STU_0361,JEE,3,2026-02-15,Q_0019,Chemistry,Inorganic Chemistry,easy,True,62,4,4
ATT_35149,STU_0361,JEE,3,2026-02-15,Q_0020,Chemistry,Inorganic Chemistry,easy,True,60,4,4
ATT_35150,STU_0361,JEE,3,2026-02-15,Q_0021,Mathematics,Algebra,medium,True,142,4,4
ATT_35151,STU_0361,JEE,3,2026-02-15,Q_0022,Mathematics,Algebra,easy,True,33,4,4
ATT_35152,STU_0361,JEE,3,2026-02-15,Q_0023,Mathematics,Calculus,medium,True,90,4,4
ATT_35153,STU_0361,JEE,3,2026-02-15,Q_0024,Mathematics,Calculus,medium,True,131,4,4
ATT_35154,STU_0361,JEE,3,2026-02-15,Q_0025,Mathematics,Trigonometry,medium,False,172,4,-1
ATT_35155,STU_0361,JEE,3,2026-02-15,Q_0026,Mathematics,Trigonometry,medium,False,105,4,-1
ATT_35156,STU_0361,JEE,3,2026-02-15,Q_0027,Mathematics,Trigonometry,medium,True,97,4,4
ATT_35157,STU_0361,JEE,3,2026-02-15,Q_0028,Mathematics,Coordinate Geometry,medium,False,151,4,-1
ATT_35158,STU_0361,JEE,3,2026-02-15,Q_0029,Mathematics,Coordinate Geometry,easy,True,78,4,4
ATT_35159,STU_0361,JEE,3,2026-02-15,Q_0030,Mathematics,Coordinate Geometry,medium,True,120,4,4
ATT_35160,STU_0361,JEE,3,2026-02-15,Q_0031,Mathematics,Probability,medium,True,90,4,4
ATT_35161,STU_0361,JEE,3,2026-02-15,Q_0032,Mathematics,Probability,medium,False,201,4,-1
ATT_35162,STU_0361,JEE,3,2026-02-15,Q_0033,Mathematics,Probability,medium,True,75,4,4
ATT_35163,STU_0362,JEE,1,2026-02-01,Q_0001,Physics,Mechanics,easy,True,90,4,4
ATT_35164,STU_0362,JEE,1,2026-02-01,Q_0002,Physics,Mechanics,medium,True,100,4,4
ATT_35165,STU_0362,JEE,1,2026-02-01,Q_0003,Physics,Mechanics,medium,True,122,4,4
ATT_35166,STU_0362,JEE,1,2026-02-01,Q_0004,Physics,Thermodynamics,easy,True,44,4,4
ATT_35167,STU_0362,JEE,1,2026-02-01,Q_0005,Physics,Thermodynamics,easy,True,43,4,4
ATT_35168,STU_0362,JEE,1,2026-02-01,Q_0006,Physics,Thermodynamics,easy,True,41,4,4
ATT_35169,STU_0362,JEE,1,2026-02-01,Q_0007,Physics,Electromagnetism,easy,True,88,4,4
ATT_35170,STU_0362,JEE,1,2026-02-01,Q_0008,Physics,Electromagnetism,easy,True,49,4,4
ATT_35171,STU_0362,JEE,1,2026-02-01,Q_0009,Physics,Optics,medium,True,127,4,4
ATT_35172,STU_0362,JEE,1,2026-02-01,Q_0010,Physics,Optics,medium,True,62,4,4
ATT_35173,STU_0362,JEE,1,2026-02-01,Q_0011,Physics,Optics,easy,True,49,4,4
ATT_35174,STU_0362,JEE,1,2026-02-01,Q_0012,Physics,Modern Physics,easy,True,65,4,4
ATT_35175,STU_0362,JEE,1,2026-02-01,Q_0013,Physics,Modern Physics,easy,True,90,4,4
ATT_35176,STU_0362,JEE,1,2026-02-01,Q_0014,Physics,Modern Physics,easy,True,39,4,4
ATT_35177,STU_0362,JEE,1,2026-02-01,Q_0015,Chemistry,Physical Chemistry,medium,True,63,4,4
ATT_35178,STU_0362,JEE,1,2026-02-01,Q_0016,Chemistry,Physical Chemistry,easy,True,39,4,4
ATT_35179,STU_0362,JEE,1,2026-02-01,Q_0017,Chemistry,Physical Chemistry,easy,True,37,4,4
ATT_35180,STU_0362,JEE,1,2026-02-01,Q_0018,Chemistry,Organic Chemistry,easy,True,73,4,4
ATT_35181,STU_0362,JEE,1,2026-02-01,Q_0019,Chemistry,Organic Chemistry,medium,True,74,4,4
ATT_35182,STU_0362,JEE,1,2026-02-01,Q_0020,Chemistry,Organic Chemistry,medium,True,107,4,4
ATT_35183,STU_0362,JEE,1,2026-02-01,Q_0021,Chemistry,Inorganic Chemistry,medium,True,90,4,4
ATT_35184,STU_0362,JEE,1,2026-02-01,Q_0022,Chemistry,Inorganic Chemistry,easy,True,35,4,4
ATT_35185,STU_0362,JEE,1,2026-02-01,Q_0023,Mathematics,Algebra,easy,True,89,4,4
ATT_35186,STU_0362,JEE,1,2026-02-01,Q_0024,Mathematics,Algebra,easy,True,32,4,4
ATT_35187,STU_0362,JEE,1,2026-02-01,Q_0025,Mathematics,Algebra,easy,True,71,4,4
ATT_35188,STU_0362,JEE,1,2026-02-01,Q_0026,Mathematics,Calculus,easy,True,82,4,4
ATT_35189,STU_0362,JEE,1,2026-02-01,Q_0027,Mathematics,Calculus,medium,True,99,4,4
ATT_35190,STU_0362,JEE,1,2026-02-01,Q_0028,Mathematics,Calculus,easy,True,30,4,4
ATT_35191,STU_0362,JEE,1,2026-02-01,Q_0029,Mathematics,Trigonometry,easy,True,60,4,4
ATT_35192,STU_0362,JEE,1,2026-02-01,Q_0030,Mathematics,Trigonometry,easy,True,39,4,4
ATT_35193,STU_0362,JEE,1,2026-02-01,Q_0031,Mathematics,Coordinate Geometry,easy,True,77,4,4
ATT_35194,STU_0362,JEE,1,2026-02-01,Q_0032,Mathematics,Coordinate Geometry,medium,True,87,4,4
ATT_35195,STU_0362,JEE,1,2026-02-01,Q_0033,Mathematics,Coordinate Geometry,easy,True,63,4,4
ATT_35196,STU_0362,JEE,1,2026-02-01,Q_0034,Mathematics,Probability,easy,True,47,4,4
ATT_35197,STU_0362,JEE,1,2026-02-01,Q_0035,Mathematics,Probability,easy,True,37,4,4
ATT_35198,STU_0362,JEE,2,2026-02-08,Q_0001,Physics,Mechanics,easy,True,48,4,4
ATT_35199,STU_0362,JEE,2,2026-02-08,Q_0002,Physics,Mechanics,easy,True,59,4,4
ATT_35200,STU_0362,JEE,2,2026-02-08,Q_0003,Physics,Mechanics,easy,True,86,4,4
ATT_35201,STU_0362,JEE,2,2026-02-08,Q_0004,Physics,Thermodynamics,easy,True,48,4,4
ATT_35202,STU_0362,JEE,2,2026-02-08,Q_0005,Physics,Thermodynamics,easy,True,64,4,4
ATT_35203,STU_0362,JEE,2,2026-02-08,Q_0006,Physics,Electromagnetism,easy,True,66,4,4
ATT_35204,STU_0362,JEE,2,2026-02-08,Q_0007,Physics,Electromagnetism,easy,True,47,4,4
ATT_35205,STU_0362,JEE,2,2026-02-08,Q_0008,Physics,Optics,easy,True,71,4,4
ATT_35206,STU_0362,JEE,2,2026-02-08,Q_0009,Physics,Optics,easy,True,37,4,4
ATT_35207,STU_0362,JEE,2,2026-02-08,Q_0010,Physics,Modern Physics,easy,True,90,4,4
ATT_35208,STU_0362,JEE,2,2026-02-08,Q_0011,Physics,Modern Physics,easy,True,90,4,4
ATT_35209,STU_0362,JEE,2,2026-02-08,Q_0012,Physics,Modern Physics,medium,True,101,4,4
ATT_35210,STU_0362,JEE,2,2026-02-08,Q_0013,Chemistry,Physical Chemistry,easy,True,64,4,4
ATT_35211,STU_0362,JEE,2,2026-02-08,Q_0014,Chemistry,Physical Chemistry,easy,True,34,4,4
ATT_35212,STU_0362,JEE,2,2026-02-08,Q_0015,Chemistry,Physical Chemistry,easy,True,46,4,4
ATT_35213,STU_0362,JEE,2,2026-02-08,Q_0016,Chemistry,Organic Chemistry,easy,True,55,4,4
ATT_35214,STU_0362,JEE,2,2026-02-08,Q_0017,Chemistry,Organic Chemistry,easy,True,71,4,4
ATT_35215,STU_0362,JEE,2,2026-02-08,Q_0018,Chemistry,Organic Chemistry,medium,True,133,4,4
ATT_35216,STU_0362,JEE,2,2026-02-08,Q_0019,Chemistry,Inorganic Chemistry,medium,True,74,4,4
ATT_35217,STU_0362,JEE,2,2026-02-08,Q_0020,Chemistry,Inorganic Chemistry,easy,True,45,4,4
ATT_35218,STU_0362,JEE,2,2026-02-08,Q_0021,Mathematics,Algebra,easy,True,88,4,4
ATT_35219,STU_0362,JEE,2,2026-02-08,Q_0022,Mathematics,Algebra,easy,True,90,4,4
ATT_35220,STU_0362,JEE,2,2026-02-08,Q_0023,Mathematics,Calculus,easy,True,47,4,4
ATT_35221,STU_0362,JEE,2,2026-02-08,Q_0024,Mathematics,Calculus,easy,True,64,4,4
ATT_35222,STU_0362,JEE,2,2026-02-08,Q_0025,Mathematics,Trigonometry,easy,True,40,4,4
ATT_35223,STU_0362,JEE,2,2026-02-08,Q_0026,Mathematics,Trigonometry,easy,True,60,4,4
ATT_35224,STU_0362,JEE,2,2026-02-08,Q_0027,Mathematics,Coordinate Geometry,easy,True,74,4,4
ATT_35225,STU_0362,JEE,2,2026-02-08,Q_0028,Mathematics,Coordinate Geometry,easy,True,54,4,4
ATT_35226,STU_0362,JEE,2,2026-02-08,Q_0029,Mathematics,Probability,easy,True,76,4,4
ATT_35227,STU_0362,JEE,2,2026-02-08,Q_0030,Mathematics,Probability,easy,True,74,4,4
ATT_35228,STU_0362,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,easy,True,68,4,4
ATT_35229,STU_0362,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,easy,True,67,4,4
ATT_35230,STU_0362,JEE,3,2026-02-15,Q_0003,Physics,Mechanics,easy,True,36,4,4
ATT_35231,STU_0362,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,easy,True,37,4,4
ATT_35232,STU_0362,JEE,3,2026-02-15,Q_0005,Physics,Thermodynamics,easy,True,85,4,4
ATT_35233,STU_0362,JEE,3,2026-02-15,Q_0006,Physics,Thermodynamics,easy,True,60,4,4
ATT_35234,STU_0362,JEE,3,2026-02-15,Q_0007,Physics,Electromagnetism,easy,True,78,4,4
ATT_35235,STU_0362,JEE,3,2026-02-15,Q_0008,Physics,Electromagnetism,easy,True,45,4,4
ATT_35236,STU_0362,JEE,3,2026-02-15,Q_0009,Physics,Optics,easy,True,72,4,4
ATT_35237,STU_0362,JEE,3,2026-02-15,Q_0010,Physics,Optics,easy,True,66,4,4
ATT_35238,STU_0362,JEE,3,2026-02-15,Q_0011,Physics,Modern Physics,easy,True,68,4,4
ATT_35239,STU_0362,JEE,3,2026-02-15,Q_0012,Physics,Modern Physics,easy,True,53,4,4
ATT_35240,STU_0362,JEE,3,2026-02-15,Q_0013,Chemistry,Physical Chemistry,easy,True,72,4,4
ATT_35241,STU_0362,JEE,3,2026-02-15,Q_0014,Chemistry,Physical Chemistry,easy,True,57,4,4
ATT_35242,STU_0362,JEE,3,2026-02-15,Q_0015,Chemistry,Organic Chemistry,easy,True,49,4,4
ATT_35243,STU_0362,JEE,3,2026-02-15,Q_0016,Chemistry,Organic Chemistry,easy,True,52,4,4
ATT_35244,STU_0362,JEE,3,2026-02-15,Q_0017,Chemistry,Organic Chemistry,easy,True,48,4,4
ATT_35245,STU_0362,JEE,3,2026-02-15,Q_0018,Chemistry,Inorganic Chemistry,easy,True,79,4,4
ATT_35246,STU_0362,JEE,3,2026-02-15,Q_0019,Chemistry,Inorganic Chemistry,easy,True,56,4,4
ATT_35247,STU_0362,JEE,3,2026-02-15,Q_0020,Mathematics,Algebra,easy,True,88,4,4
ATT_35248,STU_0362,JEE,3,2026-02-15,Q_0021,Mathematics,Algebra,easy,True,81,4,4
ATT_35249,STU_0362,JEE,3,2026-02-15,Q_0022,Mathematics,Algebra,easy,True,64,4,4
ATT_35250,STU_0362,JEE,3,2026-02-15,Q_0023,Mathematics,Calculus,easy,True,77,4,4
ATT_35251,STU_0362,JEE,3,2026-02-15,Q_0024,Mathematics,Calculus,easy,True,44,4,4
ATT_35252,STU_0362,JEE,3,2026-02-15,Q_0025,Mathematics,Trigonometry,easy,True,52,4,4
ATT_35253,STU_0362,JEE,3,2026-02-15,Q_0026,Mathematics,Trigonometry,easy,True,30,4,4
ATT_35254,STU_0362,JEE,3,2026-02-15,Q_0027,Mathematics,Trigonometry,easy,True,54,4,4
ATT_35255,STU_0362,JEE,3,2026-02-15,Q_0028,Mathematics,Coordinate Geometry,easy,True,36,4,4
ATT_35256,STU_0362,JEE,3,2026-02-15,Q_0029,Mathematics,Coordinate Geometry,easy,True,53,4,4
ATT_35257,STU_0362,JEE,3,2026-02-15,Q_0030,Mathematics,Coordinate Geometry,easy,True,53,4,4
ATT_35258,STU_0362,JEE,3,2026-02-15,Q_0031,Mathematics,Probability,easy,True,42,4,4
ATT_35259,STU_0362,JEE,3,2026-02-15,Q_0032,Mathematics,Probability,easy,True,68,4,4
ATT_35260,STU_0363,JEE,1,2026-02-01,Q_0001,Physics,Mechanics,medium,False,188,4,-1
ATT_35261,STU_0363,JEE,1,2026-02-01,Q_0002,Physics,Mechanics,medium,False,239,4,-1
ATT_35262,STU_0363,JEE,1,2026-02-01,Q_0003,Physics,Thermodynamics,medium,False,156,4,-1
ATT_35263,STU_0363,JEE,1,2026-02-01,Q_0004,Physics,Thermodynamics,hard,False,173,4,-1
ATT_35264,STU_0363,JEE,1,2026-02-01,Q_0005,Physics,Electromagnetism,hard,False,175,4,-1
ATT_35265,STU_0363,JEE,1,2026-02-01,Q_0006,Physics,Electromagnetism,medium,False,138,4,-1
